financial_active,net_payment_behaviour_tripd,promotion_flag,variable_rate_index,account_status_code,active_12_mths,bank_fico_buckets_20,charge_off_reason_code,mob,open_closed_flag,ever_delinquent_flg,nbr_mths_due,variable_rate_margin,stmt_balance,prev_balance,net_sales,net_payments,purchase_active,credit_limit_amt,credit_limit_pa,closed,active,charge_off,charge_off_aged,charge_off_bk,principal_amt,principal_amt_chrg_off,total_writeoff_amt,fee_chg_off_reversal_amt,net_finance_charge,non_principal_amount_gross,non_principal_amount_net,non_principal_amount_stmt,aged_writeoff_amt,bankruptcy_writeoff_amt,fc_reversals,fee_reversals,fraud_writeoff_amt,other_writeoff_amt,promo_bal_amt,recovery_amt,writeoff_type_bko,writeoff_type_fraud_kiting,writeoff_type_fraud_synthetic,writeoff_type_deceased,writeoff_type_other,writeoff_type_aged,writeoff_type_settlement,writeoff_type_fraud_other,writeoff_type_repo,writeoff_type_null,writeoff_date,due_account_2,due_account_3,due_account_4,due_account_5,due_account_6,due_account_7,due_account_8,due_balance_2,due_balance_3,due_balance_4,due_balance_5,due_balance_6,due_balance_7,due_balance_8,snapshot,mth_code,industry
1.0,T,0,0,W,1.0,721-740,,73,1.0,0.0,0.0,NaN,-0.75,0.0,1589.3,215.13,0.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.34,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
1.0,P,0,1,I 25+,0.0,761+,,20,1.0,0.0,0.0,NaN,986.0,1111.96,516.57,25.34,1.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,42.11,0.0,36.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,A
1.0,P,1,1,A,0.0,761+,,42,1.0,0.0,0.0,NaN,399.81,0.0,0.0,0.0,0.0,7000.0,0.0,0,1,0,0,0,313.5,0.0,0.0,0.0,5.42,0.0,0.0,909.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,C
1.0,I,1,0,A,1.0,701-720,,10,1.0,0.0,0.0,NaN,2402.46,2272.0,0.0,102.0,1.0,8000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,I,0,0,A,1.0,701-720,,46,1.0,0.0,0.0,NaN,172.5,0.0,0.0,150.0,0.0,2030.0,0.0,0,1,0,0,0,2617.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,A
1.0,I,0,1,I 13-24,1.0,<= 560,,293,1.0,0.0,0.0,19.65,0.0,678.66,293.77,0.0,0.0,600.0,14800.0,0,1,0,0,0,568.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
0.0,P,0,0,I 0-6,1.0,761+,,39,1.0,0.0,0.0,19.65,0.0,2060.2,0.0,0.0,0.0,1000.0,0.0,0,1,0,0,0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,B
1.0,I,0,0,I 7-12,1.0,761+,,161,1.0,0.0,0.0,NaN,690.33,0.0,0.0,0.0,0.0,7000.0,0.0,0,1,0,0,0,48.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,P,0,0,I 0-6,1.0,761+,,11,1.0,0.0,0.0,19.65,791.69,0.0,2361.8,80.0,0.0,500.0,0.0,0,1,0,0,0,6118.23,0.0,0.0,0.0,0.0,0.0,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125.53,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,C
1.0,T,0,0,A,1.0,761+,,46,1.0,0.0,0.0,NaN,3899.51,0.0,1919.34,0.0,0.0,3500.0,0.0,0,1,0,0,0,151.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
0.0,P,0,0,I 7-12,1.0,681-700,,25,0.0,0.0,0.0,NaN,0.0,0.0,0.0,12.69,0.0,4500.0,0.0,0,1,0,0,0,840.38,0.0,0.0,0.0,0.0,0.0,0.0,983.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,B
1.0,R,1,1,A,1.0,701-720,,23,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,582.84,0.0,48.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,P,1,0,I 13-24,1.0,601-620,,9,1.0,0.0,0.0,NaN,0.0,656.14,0.0,0.0,0.0,2500.0,0.0,0,1,0,0,0,1773.73,0.0,0.0,0.0,0.0,4.27,0.0,54.62,0.0,0.0,0.0,0.0,0.0,0.0,3018.88,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,A
1.0,T,1,0,A,0.0,701-720,,8,1.0,0.0,0.0,NaN,100.37,634.36,0.0,0.0,0.0,6600.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,A
0.0,P,0,0,A,1.0,681-700,,64,1.0,0.0,0.0,NaN,0.0,154.22,0.0,0.0,0.0,4500.0,4100.0,0,1,0,0,0,3859.91,0.0,0.0,0.0,10.57,0.0,641.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,C
1.0,P,1,0,A,1.0,601-620,,64,1.0,0.0,0.0,NaN,0.0,431.13,0.0,174.0,0.0,2500.0,0.0,0,1,0,0,0,1006.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,A
1.0,P,0,0,A,1.0,661-680,,18,1.0,0.0,0.0,NaN,1094.0,148.21,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,1667.35,0.0,0.0,0.0,0.0,2.0,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,P,1,0,A,0.0,761+,,4,1.0,0.0,0.0,18.9,1487.44,0.0,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,2238.99,0.0,0.0,0.0,0.0,28.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,A
0.0,I,1,1,A,1.0,741-760,,2,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.03,0.0,0.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,A
0.0,P,0,1,I 0-6,1.0,761+,,46,1.0,0.0,0.0,NaN,0.0,0.0,556.36,0.0,0.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,A
1.0,P,1,0,I 13-24,1.0,641-660,,51,1.0,0.0,0.0,NaN,0.0,776.27,0.0,50.0,0.0,2100.0,0.0,0,1,0,0,0,1241.22,0.0,0.0,0.0,0.0,0.0,0.0,31.24,0.0,0.0,0.0,0.0,0.0,0.0,3738.23,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.53,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
0.0,P,1,0,A,1.0,741-760,,11,1.0,0.0,0.0,NaN,24.22,0.0,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,511.81,0.0,0.0,0.0,0.0,19.59,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,P,0,1,I 7-12,0.0,761+,,4,1.0,0.0,0.0,NaN,4911.11,0.0,0.0,50.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
0.0,I,0,0,A,1.0,761+,,26,1.0,0.0,0.0,NaN,120.4,1905.74,0.0,0.0,0.0,3500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
1.0,I,1,1,I 13-24,1.0,761+,,13,1.0,0.0,0.0,NaN,1120.06,0.0,0.0,91.87,0.0,2000.0,500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.28,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201911,B
1.0,I,0,0,A,1.0,681-700,,14,1.0,0.0,0.0,11.65,0.0,0.0,18.5,0.0,0.0,4500.0,0.0,0,1,0,0,0,1690.25,0.0,0.0,0.0,0.0,0.0,450.13,1852.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,B
0.0,I,0,0,I 0-6,1.0,761+,,26,1.0,0.0,0.0,19.65,0.0,0.0,0.0,198.71,0.0,3500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.64,0.0,37.91,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,I,0,0,I 0-6,1.0,601-620,,19,1.0,0.0,0.0,NaN,6899.01,1882.0,0.0,100.0,0.0,2200.0,0.0,0,1,0,0,0,4205.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
1.0,R,1,0,I 7-12,0.0,761+,,14,1.0,0.0,0.0,NaN,2399.35,96.39,0.0,0.0,1.0,2150.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.91,0.0,0.0,0.0,0.0,0.0,0.0,397.67,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201906,B
0.0,P,1,0,I 7-12,1.0,761+,,2,1.0,0.0,0.0,NaN,0.0,5551.88,0.0,150.41,0.0,450.0,12000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
0.0,T,0,1,A,1.0,761+,,12,1.0,0.0,0.0,NaN,781.6,0.0,0.0,0.0,0.0,5500.0,0.0,0,1,0,0,0,738.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.88,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
1.0,P,1,0,A,1.0,721-740,,56,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,1,0,0,0,269.09,0.0,0.0,0.0,0.0,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,R,0,0,A,1.0,761+,,15,1.0,1.0,0.0,11.65,222.86,0.0,0.0,100.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,325.32,0.0,1710.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,C
1.0,D,0,0,A,1.0,621-640,,51,1.0,0.0,0.0,NaN,725.34,0.0,0.0,149.0,1.0,1200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,P,0,0,I 25+,1.0,621-640,,64,1.0,0.0,0.0,NaN,0.0,0.0,4.17,0.0,0.0,11000.0,0.0,0,1,0,0,0,926.43,0.0,0.0,0.0,0.0,160.76,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201901,B
1.0,I,0,0,A,1.0,Missing,,6,1.0,1.0,0.0,NaN,0.0,1054.63,0.0,100.0,0.0,4900.0,0.0,0,1,0,0,0,7209.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
1.0,I,1,0,I 7-12,1.0,641-660,,13,1.0,0.0,0.0,NaN,0.0,5975.0,0.0,2645.49,0.0,6500.0,0.0,0,1,0,0,0,4276.82,0.0,0.0,0.0,0.0,35.38,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
1.0,I,0,0,A,1.0,701-720,,3,1.0,0.0,0.0,23.74,1068.0,0.0,0.0,88.24,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,536.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3981.51,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201910,B
1.0,T,1,0,I 13-24,0.0,761+,,95,1.0,0.0,0.0,NaN,0.0,492.72,100.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2239.49,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.57,0.0,0.0,0.0,201812,201909,B
1.0,P,0,1,A,1.0,741-760,,3,1.0,0.0,0.0,NaN,1387.24,0.0,3.53,0.0,0.0,2000.0,0.0,0,1,0,0,0,760.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,P,0,0,I 13-24,1.0,621-640,,28,1.0,0.0,0.0,NaN,592.59,140.8,0.0,200.0,0.0,7500.0,0.0,0,1,0,0,0,930.16,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
0.0,D,0,1,A,1.0,641-660,,90,1.0,0.0,0.0,NaN,244.27,330.83,0.0,0.0,0.0,1400.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2721.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201909,B
0.0,P,0,1,I 0-6,0.0,761+,,251,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,6500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,150.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201907,B
1.0,T,1,0,A,1.0,641-660,,5,1.0,0.0,0.0,23.74,1588.76,0.0,1043.2,0.0,0.0,11700.0,0.0,0,1,0,0,0,59.41,0.0,0.0,0.0,0.0,53.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,A
1.0,P,1,0,A,1.0,761+,,67,1.0,0.0,0.0,NaN,1420.58,2007.97,0.0,0.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201912,B
1.0,T,0,0,I 13-24,1.0,641-660,,8,1.0,0.0,0.0,NaN,0.0,657.79,0.0,200.0,0.0,6000.0,0.0,0,1,0,0,0,515.49,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,C
1.0,T,1,0,A,1.0,741-760,,16,1.0,1.0,0.0,NaN,909.0,211.84,156.91,100.0,1.0,6000.0,0.0,0,1,0,0,0,350.84,0.0,0.0,0.0,0.0,0.0,10.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.29,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,B
0.0,R,1,0,I 7-12,1.0,661-680,,51,1.0,0.0,0.0,NaN,34.05,0.0,0.0,100.0,0.0,3300.0,0.0,0,1,0,0,0,3748.52,0.0,0.0,0.0,11.87,54.21,185.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,C
1.0,I,1,0,A,1.0,621-640,,3,1.0,0.0,0.0,NaN,1483.73,382.62,0.0,200.0,0.0,1024.0,7500.0,0,1,0,0,0,812.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,A
0.0,I,0,0,I 13-24,1.0,761+,,19,1.0,0.0,0.0,NaN,0.0,0.0,0.0,75.0,1.0,2000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,C
1.0,I,0,0,A,1.0,721-740,,30,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,2800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.15,0.0,0.0,125.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201902,C
1.0,R,1,0,I 0-6,1.0,761+,,109,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,1.0,5500.0,0.0,0,1,0,0,0,2509.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201904,B
0.0,I,1,0,A,1.0,761+,,22,1.0,0.0,0.0,23.74,0.0,0.0,0.0,0.0,1.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,135.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,A
1.0,R,0,1,I 0-6,1.0,761+,,103,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0,1,0,0,0,3476.82,0.0,0.0,0.0,2.09,0.0,0.0,-2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201905,C
1.0,I,0,0,I 25+,1.0,761+,,68,1.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0,1,0,0,0,1232.25,0.0,0.0,0.0,0.0,0.0,27.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
1.0,D,1,1,A,1.0,761+,,52,1.0,0.0,0.0,NaN,7666.61,0.0,0.0,32.0,1.0,9000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,66.42,154.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201908,B
0.0,P,1,0,I 13-24,1.0,601-620,,88,1.0,0.0,0.0,NaN,0.0,1370.75,0.0,49.74,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201812,B
1.0,T,0,0,A,1.0,761+,,22,1.0,0.0,0.0,NaN,0.0,1108.59,0.0,0.0,0.0,15000.0,1800.0,0,1,0,0,0,556.45,0.0,0.0,0.0,70.5,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201812,201903,B
