,financial_active,net_payment_behaviour_tripd,promotion_flag,variable_rate_index,account_status_code,active_12_mths,bank_fico_buckets_20,charge_off_reason_code,mob,open_closed_flag,ever_delinquent_flg,nbr_mths_due,variable_rate_margin,stmt_balance,prev_balance,net_sales,net_payments,purchase_active,credit_limit_amt,credit_limit_pa,closed,active,charge_off,charge_off_aged,charge_off_bk,principal_amt,principal_amt_chrg_off,total_writeoff_amt,fee_chg_off_reversal_amt,net_finance_charge,non_principal_amount_gross,non_principal_amount_net,non_principal_amount_stmt,aged_writeoff_amt,bankruptcy_writeoff_amt,fc_reversals,fee_reversals,fraud_writeoff_amt,other_writeoff_amt,promo_bal_amt,recovery_amt,writeoff_type_bko,writeoff_type_fraud_kiting,writeoff_type_fraud_synthetic,writeoff_type_deceased,writeoff_type_other,writeoff_type_aged,writeoff_type_settlement,writeoff_type_fraud_other,writeoff_type_repo,writeoff_type_null,writeoff_date,due_account_2,due_account_3,due_account_4,due_account_5,due_account_6,due_account_7,due_account_8,due_balance_2,due_balance_3,due_balance_4,due_balance_5,due_balance_6,due_balance_7,due_balance_8,snapshot,mth_code,industry
343296,1.0,D,1,0,I 13-24,1.0,761+,,21,1.0,0.0,0.0,,742.6,445.0,26.0,100.0,0.0,1400.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201802,B
343297,0.0,P,1,0,I 25+,1.0,761+,,2,1.0,0.0,0.0,19.65,0.0,0.0,1100.26,250.0,0.0,1500.0,0.0,0,1,0,0,0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5959.17,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,B
343298,0.0,T,0,1,I 13-24,1.0,761+,,41,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,1500.0,1538.0,0,1,0,0,0,50.01,0.0,0.0,0.0,0.0,0.0,0.0,129.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201805,A
343299,1.0,I,0,0,A,0.0,661-680,,14,1.0,0.0,0.0,,2593.2,0.0,0.0,0.0,1.0,6700.0,1810.0,0,1,0,0,0,8156.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201802,A
343300,0.0,I,0,0,A,1.0,721-740,,30,1.0,0.0,0.0,,1548.65,2738.0,367.82,182.0,1.0,5500.0,0.0,0,1,0,0,0,4687.49,0.0,0.0,0.0,5.32,675.74,0.0,23.95,0.0,0.0,0.0,0.0,0.0,0.0,1134.2,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,C
343301,0.0,T,0,1,A,1.0,761+,,10,1.0,0.0,0.0,,0.0,2106.92,0.0,290.0,0.0,7900.0,0.0,0,1,0,0,0,3626.0,0.0,0.0,0.0,4.86,817.66,154.17,27.17,0.0,0.0,0.0,0.0,0.0,0.0,175.77,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,B
343302,1.0,P,1,0,A,1.0,621-640,,145,1.0,0.0,0.0,,1377.27,37.14,0.0,0.0,1.0,10000.0,5800.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3563.06,0.0,0.0,0.0,0.0,0.0,0.0,201801,201805,A
343303,1.0,I,0,0,A,1.0,681-700,,21,1.0,0.0,0.0,19.65,2417.52,324.04,0.0,0.0,1.0,3500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,42.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,B
343304,1.0,P,0,0,A,1.0,741-760,,6,1.0,0.0,0.0,,6569.96,1616.48,0.0,0.0,0.0,5000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,B
343305,1.0,I,0,0,A,0.0,701-720,,2,1.0,0.0,0.0,,0.0,0.0,226.83,71.0,1.0,500.0,0.0,0,1,0,0,0,8017.3,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201804,C
343306,1.0,D,0,1,A,0.0,701-720,,9,1.0,0.0,0.0,19.65,246.6,648.64,531.21,60.0,0.0,4500.0,14000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,57.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.36,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,B
343307,1.0,P,0,0,A,0.0,761+,,112,1.0,0.0,0.0,,0.0,0.0,0.0,175.0,1.0,700.0,3400.0,0,1,0,0,0,0.0,0.0,0.0,0.0,59.89,0.0,65.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.98,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201911,A
343308,0.0,I,0,1,A,1.0,761+,,3,1.0,0.0,0.0,,4906.94,238.91,0.0,125.0,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,B
343309,0.0,P,0,0,I 0-6,1.0,761+,,21,1.0,0.0,0.0,,855.0,0.0,0.0,100.0,0.0,400.0,12000.0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.77,120.65,0.0,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201906,B
343310,1.0,P,1,0,A,0.0,761+,,205,1.0,1.0,0.0,,0.0,491.0,0.0,0.0,0.0,1500.0,0.0,0,1,0,0,0,34.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201806,B
343311,1.0,D,1,0,A,1.0,641-660,,7,1.0,0.0,0.0,,-8.08,0.0,0.0,414.37,0.0,6000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,2.0,111.25,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,C
343312,0.0,T,0,0,I 13-24,1.0,761+,,22,1.0,0.0,0.0,,686.0,0.0,995.71,110.95,1.0,10000.0,3400.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.25,0.0,0.0,0.0,0.0,0.0,0.0,832.13,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201905,A
343313,0.0,P,0,0,A,1.0,721-740,,24,1.0,0.0,0.0,,0.0,789.1,0.0,0.0,0.0,3800.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9826.28,0.0,0.0,0.0,201801,201907,B
343314,1.0,P,0,0,A,1.0,761+,,35,1.0,0.0,0.0,,2182.11,4339.88,0.0,0.0,0.0,3000.0,0.0,0,1,0,0,0,261.0,0.0,0.0,0.0,0.0,596.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201903,C
343315,1.0,P,0,1,I 0-6,1.0,741-760,,60,1.0,0.0,0.0,19.65,0.0,0.0,0.0,120.0,0.0,8000.0,9500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,19.58,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,A
343316,1.0,P,0,0,I 0-6,1.0,761+,,33,1.0,0.0,0.0,,125.53,0.0,0.0,0.0,0.0,9000.0,5500.0,0,1,0,0,0,477.13,0.0,0.0,0.0,41.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.39,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,B
343317,1.0,I,0,1,A,1.0,701-720,,127,1.0,0.0,0.0,19.65,100.68,0.0,0.0,0.0,0.0,7500.0,0.0,0,1,0,0,0,323.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,B
343318,1.0,P,0,0,A,1.0,641-660,,29,1.0,0.0,0.0,11.65,1594.0,663.87,0.0,0.0,1.0,6500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,A
343319,1.0,I,0,0,A,1.0,681-700,,45,1.0,0.0,0.0,19.65,170.62,3509.01,0.0,0.0,0.0,7600.0,0.0,0,1,0,0,0,3487.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201801,B
343320,1.0,P,0,0,A,0.0,761+,,61,1.0,0.0,0.0,23.74,498.38,0.0,0.0,0.0,1.0,3800.0,0.0,0,1,0,0,0,1215.09,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,A
343321,1.0,I,0,1,A,1.0,641-660,,8,1.0,0.0,0.0,19.65,0.0,521.5,133.01,49.0,1.0,5000.0,0.0,0,1,0,0,0,109.05,0.0,0.0,0.0,0.0,5.77,0.0,36.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201812,B
343322,0.0,I,0,1,A,0.0,761+,,15,0.0,0.0,0.0,,689.48,0.0,0.0,0.0,0.0,2300.0,0.0,0,1,0,0,0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201906,B
343323,1.0,R,0,1,I 0-6,1.0,761+,,20,1.0,0.0,0.0,,2530.38,5154.15,0.0,300.0,1.0,210.0,0.0,0,1,0,0,0,1435.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,A
343324,1.0,I,0,0,A,1.0,601-620,,53,1.0,0.0,0.0,11.65,1430.61,0.0,75.4,0.0,0.0,9300.0,8250.0,0,1,0,0,0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,B
343325,1.0,P,0,0,A,1.0,641-660,,8,1.0,0.0,0.0,,0.0,1723.0,0.0,0.0,0.0,2500.0,0.0,0,1,0,0,0,230.68,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201905,B
343326,1.0,T,1,0,A,1.0,721-740,,36,1.0,0.0,0.0,23.74,940.13,0.0,166.95,100.0,1.0,4500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,C
343327,1.0,T,0,0,I 7-12,1.0,701-720,,23,1.0,1.0,0.0,,598.1,0.0,755.83,0.0,0.0,1500.0,0.0,0,1,0,0,0,1568.44,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201809,B
343328,0.0,I,1,0,A,1.0,681-700,,8,1.0,0.0,0.0,11.65,0.0,500.0,0.0,50.0,0.0,7200.0,0.0,0,1,0,0,0,232.97,0.0,0.0,0.0,0.0,28.0,0.0,535.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201908,B
343329,1.0,I,0,0,A,1.0,761+,,12,1.0,0.0,0.0,,78.1,0.0,78.36,0.0,0.0,1500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201908,B
343330,0.0,T,1,1,A,1.0,701-720,,69,1.0,0.0,0.0,,0.0,772.75,74.74,0.0,1.0,3000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,,0.0,11.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,C
343331,1.0,T,0,0,A,1.0,741-760,,92,1.0,0.0,0.0,23.74,649.17,0.0,0.0,0.0,0.0,3500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201806,A
343332,0.0,I,1,0,I 0-6,1.0,701-720,,21,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,0,1,0,0,0,2234.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,C
343333,0.0,R,0,0,A,1.0,621-640,,13,1.0,0.0,0.0,23.74,3235.05,1506.95,1000.0,35.5,0.0,2500.0,0.0,0,1,0,0,0,109.06,0.0,0.0,0.0,0.0,0.0,0.0,185.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.7,0.0,0.0,0.0,0.0,0.0,201801,201909,B
343334,1.0,T,0,1,I 0-6,1.0,701-720,,15,1.0,0.0,0.0,,67.95,0.0,0.0,50.0,0.0,3500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,28.32,0.0,232.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,B
343335,1.0,I,0,1,A,1.0,761+,,96,1.0,1.0,0.0,23.74,1487.17,2255.2,56.41,0.0,0.0,5000.0,0.0,0,1,0,0,0,419.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.88,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7265.33,0.0,0.0,0.0,0.0,201801,201811,A
343336,1.0,P,0,0,A,1.0,761+,,36,1.0,0.0,0.0,19.65,906.37,0.0,0.0,40.0,0.0,8500.0,0.0,0,1,0,0,0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,B
343337,1.0,P,0,0,A,1.0,641-660,,13,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0,1,0,0,0,765.21,0.0,0.0,0.0,0.0,0.0,879.34,116.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201903,B
343338,0.0,T,1,0,A,1.0,601-620,,157,1.0,0.0,0.0,19.65,3817.04,525.0,0.0,0.0,0.0,6200.0,0.0,0,1,0,0,0,243.45,0.0,0.0,0.0,0.0,0.0,0.0,66.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,A
343339,1.0,P,1,0,I 0-6,1.0,761+,,11,1.0,0.0,0.0,,0.0,1160.78,0.0,36.84,0.0,4900.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,A
343340,1.0,P,1,1,A,1.0,701-720,,70,1.0,0.0,2.0,,0.0,1724.78,86.43,0.0,0.0,2100.0,0.0,0,1,0,0,0,243.57,0.0,0.0,0.0,,808.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.69,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201907,C
343341,1.0,P,1,0,A,1.0,721-740,,27,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,3100.0,0.0,0,1,0,0,0,5269.62,0.0,0.0,0.0,0.0,0.0,0.0,33.84,0.0,0.0,0.0,0.0,0.0,0.0,179.16,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201901,A
343342,1.0,T,1,0,I 7-12,1.0,701-720,,47,1.0,0.0,0.0,,92.31,1297.23,0.0,0.0,1.0,3000.0,0.0,0,1,0,0,0,1587.95,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201810,A
343343,0.0,I,0,0,I 7-12,1.0,<= 560,,28,1.0,0.0,0.0,,1422.67,64.99,0.0,103.88,0.0,7500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.42,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201904,B
343344,1.0,I,1,0,I 13-24,1.0,741-760,,23,1.0,0.0,0.0,19.65,0.0,1994.99,0.0,0.0,1.0,1100.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,C
343345,0.0,P,0,0,A,1.0,761+,,19,1.0,0.0,0.0,,3048.71,0.0,86.49,0.0,0.0,3700.0,0.0,0,1,0,0,0,27.35,0.0,0.0,0.0,16.09,0.0,1385.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.88,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201805,A
343346,0.0,P,1,0,A,1.0,721-740,,129,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0,1,0,0,0,243.38,0.0,0.0,0.0,0.0,643.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.99,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,B
343347,1.0,I,1,0,A,1.0,681-700,,63,1.0,0.0,2.0,,1334.88,12783.34,0.0,0.0,0.0,7500.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-33.83,0.0,101.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,B
343348,1.0,R,1,1,A,1.0,761+,,20,1.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,1.0,1200.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,C
343349,0.0,I,0,1,I 7-12,0.0,761+,,34,1.0,0.0,0.0,19.65,0.0,0.0,0.0,283.0,1.0,6500.0,2000.0,0,1,0,0,0,1079.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.52,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201811,A
343350,1.0,R,0,0,A,1.0,761+,,50,1.0,0.0,0.0,19.65,1284.04,0.0,0.0,0.0,0.0,5600.0,2000.0,0,1,0,0,0,189.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201910,A
343351,1.0,I,0,0,I 13-24,1.0,721-740,,19,1.0,0.0,0.0,23.74,1849.38,0.0,0.0,30.0,0.0,3000.0,0.0,0,1,0,0,0,562.39,0.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201806,B
343352,0.0,I,1,0,I 13-24,1.0,581-600,,72,0.0,0.0,0.0,,0.0,1009.8,0.0,0.0,1.0,3500.0,7500.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.11,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201807,B
343353,1.0,P,0,0,A,1.0,661-680,,16,1.0,0.0,0.0,,0.0,0.0,0.0,60.0,0.0,4000.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201909,B
